Number of coefficients: 441
L: 15 M: 13 C: -0.0000001003
L: 15 M: 14 C: -0.0000000079
L: 15 M: 15 C: 0.0000013189
L: 16 M: -16 C: 0.0000000002
L: 16 M: -15 C: 0.0000027821
L: 16 M: -14 C: -0.0000706308
L: 16 M: -13 C: 0.0000986972
L: 16 M: -12 C: 0.0000000232
L: 16 M: -11 C: -0.0000796983
L: 16 M: -10 C: -0.0000151287
L: 16 M: -9 C: 0.0000875441
L: 16 M: -8 C: 0.0000000366
L: 16 M: -7 C: 0.0000192581
L: 16 M: -6 C: -0.0001038904
L: 16 M: -5 C: 0.0000229678
L: 16 M: -4 C: 0.0000000595
L: 16 M: -3 C: 0.0000326339
L: 16 M: -2 C: 0.0001107185
L: 16 M: -1 C: -0.0000463827
L: 16 M: 0 C: 0.0058693066
L: 16 M: 1 C: -0.0000463821
L: 16 M: 2 C: 0.0000001582
L: 16 M: 3 C: -0.0000326329
L: 16 M: 4 C: 0.0073415423
L: 16 M: 5 C: 0.0000229685
L: 16 M: 6 C: 0.0000000727
L: 16 M: 7 C: -0.0000192758
L: 16 M: 8 C: -0.0000661759
L: 16 M: 9 C: 0.0000875180
L: 16 M: 10 C: 0.0000003053
L: 16 M: 11 C: 0.0000797048
L: 16 M: 12 C: -0.0022299518
L: 16 M: 13 C: 0.0000986663
L: 16 M: 14 C: 0.0000001034
L: 16 M: 15 C: -0.0000028842
L: 16 M: 16 C: 0.0064549455
L: 17 M: -17 C: -0.0000006110
L: 17 M: -16 C: -0.0000000008
L: 17 M: -15 C: -0.0000001626
L: 17 M: -14 C: -0.0000000018
L: 17 M: -13 C: -0.0000000253
L: 17 M: -12 C: -0.0000000004
L: 17 M: -11 C: -0.0000001901
L: 17 M: -10 C: -0.0000000005
L: 17 M: -9 C: -0.0000002100
L: 17 M: -8 C: -0.0000000002
L: 17 M: -7 C: -0.0000003087
L: 17 M: -6 C: -0.0000000000
L: 17 M: -5 C: -0.0000007429
L: 17 M: -4 C: -0.0000000002
L: 17 M: -3 C: -0.0000000367
L: 17 M: -2 C: -0.0000000005
L: 17 M: -1 C: 0.0000002974
L: 17 M: 0 C: -0.0000010110
L: 17 M: 1 C: -0.0000003470
L: 17 M: 2 C: -0.0000000023
L: 17 M: 3 C: 0.0000000814
L: 17 M: 4 C: 0.0000008142
