Number of coefficients: 441
L: 11 M: 7 C: -0.0008538234
L: 11 M: 8 C: -0.0020160000
L: 11 M: 9 C: -0.0012522370
L: 11 M: 10 C: -0.0014915114
L: 11 M: 11 C: -0.0016005004
L: 12 M: -12 C: 0.0016035640
L: 12 M: -11 C: 0.0010585940
L: 12 M: -10 C: 0.0003094198
L: 12 M: -9 C: -0.0024227588
L: 12 M: -8 C: 0.0011992832
L: 12 M: -7 C: -0.0005234127
L: 12 M: -6 C: 0.0008692017
L: 12 M: -5 C: 0.0004287057
L: 12 M: -4 C: -0.0016012784
L: 12 M: -3 C: -0.0011520725
L: 12 M: -2 C: -0.0016538809
L: 12 M: -1 C: -0.0031121580
L: 12 M: 0 C: -0.0072161388
L: 12 M: 1 C: 0.0010974557
L: 12 M: 2 C: -0.0019783112
L: 12 M: 3 C: 0.0025207663
L: 12 M: 4 C: -0.0062288446
L: 12 M: 5 C: 0.0009678532
L: 12 M: 6 C: -0.0022318256
L: 12 M: 7 C: -0.0026943837
L: 12 M: 8 C: 0.0000488016
L: 12 M: 9 C: -0.0040244432
L: 12 M: 10 C: 0.0009793595
L: 12 M: 11 C: 0.0033257597
L: 12 M: 12 C: -0.0050528808
L: 13 M: -13 C: -0.0010667932
L: 13 M: -12 C: -0.0003125142
L: 13 M: -11 C: 0.0011157840
L: 13 M: -10 C: -0.0006582480
L: 13 M: -9 C: -0.0028194964
L: 13 M: -8 C: -0.0016457028
L: 13 M: -7 C: -0.0031183781
L: 13 M: -6 C: -0.0023018615
L: 13 M: -5 C: -0.0026097840
L: 13 M: -4 C: -0.0013752589
L: 13 M: -3 C: -0.0014557836
L: 13 M: -2 C: -0.0014619492
L: 13 M: -1 C: -0.0021155025
L: 13 M: 0 C: 0.0015383678
L: 13 M: 1 C: -0.0000241887
L: 13 M: 2 C: -0.0005657042
L: 13 M: 3 C: -0.0013594338
L: 13 M: 4 C: -0.0007136881
L: 13 M: 5 C: 0.0011021502
L: 13 M: 6 C: -0.0018204537
L: 13 M: 7 C: 0.0042420290
L: 13 M: 8 C: 0.0033459128
L: 13 M: 9 C: 0.0022317439
L: 13 M: 10 C: 0.0024526992
L: 13 M: 11 C: 0.0019844661
L: 13 M: 12 C: 0.0040254584
L: 13 M: 13 C: 0.0009240017
L: 14 M: -14 C: -0.0016178105
L: 14 M: -13 C: -0.0050240974
L: 14 M: -12 C: -0.0008005988
L: 14 M: -11 C: 0.0029126797
L: 14 M: -10 C: 0.0000883647
L: 14 M: -9 C: 0.0000994885
L: 14 M: -8 C: -0.0017690831
L: 14 M: -7 C: 0.0009703796
L: 14 M: -6 C: -0.0004767484
L: 14 M: -5 C: -0.0034681652
L: 14 M: -4 C: 0.0005300231
L: 14 M: -3 C: -0.0011114008
L: 14 M: -2 C: -0.0013444561
L: 14 M: -1 C: 0.0003614895
L: 14 M: 0 C: 0.0059596961
L: 14 M: 1 C: -0.0020007207
L: 14 M: 2 C: 0.0024836978
L: 14 M: 3 C: -0.0035654751
L: 14 M: 4 C: -0.0002249335
L: 14 M: 5 C: 0.0014573764
L: 14 M: 6 C: 0.0002841379
L: 14 M: 7 C: 0.0044603646
L: 14 M: 8 C: -0.0022359225
L: 14 M: 9 C: 0.0036636665
L: 14 M: 10 C: -0.0002489502
L: 14 M: 11 C: 0.0043457947
L: 14 M: 12 C: -0.0033864719
L: 14 M: 13 C: -0.0028608690
L: 14 M: 14 C: -0.0016371987
L: 15 M: -15 C: 0.0013830918
L: 15 M: -14 C: -0.0002166184
L: 15 M: -13 C: -0.0017359237
L: 15 M: -12 C: -0.0029331357
L: 15 M: -11 C: -0.0004543410
L: 15 M: -10 C: 0.0004807921
L: 15 M: -9 C: 0.0018633484
L: 15 M: -8 C: -0.0001488314
L: 15 M: -7 C: 0.0030003614
L: 15 M: -6 C: 0.0026777254
L: 15 M: -5 C: 0.0013765605
L: 15 M: -4 C: 0.0006640364
L: 15 M: -3 C: -0.0015526906
L: 15 M: -2 C: 0.0002320236
L: 15 M: -1 C: 0.0011685112
L: 15 M: 0 C: -0.0024682356
L: 15 M: 1 C: 0.0005515432
L: 15 M: 2 C: 0.0014796149
L: 15 M: 3 C: 0.0006807619
L: 15 M: 4 C: 0.0031901603
L: 15 M: 5 C: -0.0006592115
L: 15 M: 6 C: 0.0033529301
L: 15 M: 7 C: -0.0020319768
L: 15 M: 8 C: 0.0004200859
L: 15 M: 9 C: -0.0011960210
L: 15 M: 10 C: -0.0006306403
L: 15 M: 11 C: -0.0000605567
L: 15 M: 12 C: 0.0014147464
L: 15 M: 13 C: -0.0020330187
L: 15 M: 14 C: -0.0070370892
L: 15 M: 15 C: 0.0016858384
L: 16 M: -16 C: -0.0008314899
L: 16 M: -15 C: 0.0036132429
L: 16 M: -14 C: 0.0005432401
L: 16 M: -13 C: -0.0038299384
L: 16 M: -12 C: 0.0011034290
L: 16 M: -11 C: -0.0032649830
L: 16 M: -10 C: 0.0011432107
L: 16 M: -9 C: -0.0013910980
L: 16 M: -8 C: 0.0042679831
L: 16 M: -7 C: 0.0024886942
L: 16 M: -6 C: 0.0043228935
L: 16 M: -5 C: 0.0041849581
L: 16 M: -4 C: 0.0011151329
L: 16 M: -3 C: 0.0013277079
L: 16 M: -2 C: -0.0002215414
